id,utmlong,utmlat,ESTtime
1,560387.8264,2981487.44,2017/03/01 06:30:00
1,560613.8543,2981608.599,2017/03/01 07:00:00
1,560113.9094,2981685.501,2017/03/01 13:00:00
1,560507.5065,2981369.941,2017/03/02 06:28:00
1,560328.3244,2981476.077,2017/03/02 07:00:00
1,560380.9096,2981542.789,2017/03/02 13:00:00
1,560356.5298,2981452.287,2017/03/03 06:34:00
1,560376.3198,2981465.231,2017/03/03 07:00:00
1,560133.1465,2981109.616,2017/03/03 13:00:00
1,560412.3211,2981554.016,2017/03/04 06:36:00
1,560399.2424,2981507.875,2017/03/04 07:00:00
1,560113.9179,2981683.728,2017/03/04 13:00:00
1,560501.8406,2981515.68,2017/03/05 06:40:00
1,560361.351,2981481.774,2017/03/05 07:00:00
1,559360.873,2982095.51,2017/03/05 13:00:00
1,560528.2519,2981514.035,2017/03/06 06:30:00
1,560501.8406,2981515.68,2017/03/06 07:00:00
1,560361.351,2981481.774,2017/03/06 13:00:00
1,560474.9824,2981589.431,2017/03/07 06:28:00
1,560328.1913,2981503.767,2017/03/07 07:00:00
1,560203.2674,2981680.391,2017/03/07 13:00:00
1,560423.9685,2981526.381,2017/03/08 06:30:00
1,560324.9406,2981477.944,2017/03/08 07:00:00
1,560348.8053,2981675.552,2017/03/08 13:00:00
1,559453.731,2982042.339,2017/03/09 06:23:00
1,560346.4888,2981476.164,2017/03/09 07:00:00
1,560359.6455,2981485.532,2017/03/09 13:00:00
1,560410.8914,2981500.51,2017/03/10 06:26:00
1,560531.6091,2981517.707,2017/03/10 07:00:00
1,560572.544,2981591.784,2017/03/10 13:00:00
1,560377.9182,2981483.737,2017/03/11 06:21:00
1,560326.6988,2981463.22,2017/03/11 07:00:00
1,560585.9697,2981565.93,2017/03/11 13:00:00
1,562054.098,2983098.011,2017/03/12 07:21:00
1,560590.8433,2981584.451,2017/03/12 08:00:00
1,560501.8406,2981515.68,2017/03/12 14:00:00
1,562514.1638,2983048.68,2017/03/13 07:21:00
1,560371.1079,2981516.933,2017/03/13 08:00:00
1,560494.0455,2981403.105,2017/03/13 14:00:00
1,562478.5134,2982893.32,2017/03/14 07:19:00
1,560363.0293,2981483.665,2017/03/14 08:00:00
1,560501.8491,2981513.908,2017/03/14 14:00:00
1,562590.1046,2983403.508,2017/03/15 07:18:00
1,560826.9676,2981321.641,2017/03/15 08:00:00
1,560024.7453,2981650.072,2017/03/15 14:00:00
1,562606.1898,2983839.229,2017/03/16 07:17:00
1,560371.2945,2981478.167,2017/03/16 08:00:00
1,560110.5521,2981681.829,2017/03/16 14:00:00
1,562617.6646,2983846.708,2017/03/17 07:17:00
1,560379.5329,2981478.206,2017/03/17 08:00:00
1,560110.5431,2981683.712,2017/03/17 14:00:00
1,562645.8212,2983852.387,2017/03/18 07:15:00
1,560496.8862,2981513.884,2017/03/18 08:01:00
1,560311.6502,2981496.377,2017/03/18 14:00:00
1,560377.9539,2981476.316,2017/03/19 07:15:00
1,560513.4614,2981493.583,2017/03/19 08:00:00
1,562340.6861,2980669.908,2017/03/19 14:00:00
1,562600.8033,2983248.49,2017/03/20 07:11:00
1,560428.4155,2981633.512,2017/03/20 08:00:00
1,562016.384,2980688.682,2017/03/20 14:00:00
1,562650.4618,2983579.151,2017/03/21 07:09:00
1,560361.1112,2981531.617,2017/03/21 08:00:00
1,561887.3359,2980346.446,2017/03/21 14:00:00
1,562617.757,2983828.21,2017/03/22 07:07:00
1,561905.6746,2980311.535,2017/03/22 08:00:00
1,561535.2804,2981286.328,2017/03/22 14:00:00
1,562540.7241,2983693.024,2017/03/23 07:09:00
1,561561.8286,2981277.154,2017/03/23 08:00:00
1,561494.4904,2981507.658,2017/03/23 14:00:00
1,562371.2594,2982506.99,2017/03/24 07:07:00
1,561614.4713,2981331.022,2017/03/24 08:00:00
1,560316.7819,2981461.29,2017/03/24 10:11:00
1,560316.7995,2981457.634,2017/03/24 10:13:00
1,562061.008,2980698.096,2017/03/24 14:00:00
1,562296.4449,2982921.988,2017/03/25 07:06:00
1,561550.2238,2981275.324,2017/03/25 08:00:00
1,562270.5159,2980147.192,2017/03/25 14:00:00
1,562001.4767,2981696.571,2017/03/26 07:05:00
1,561887.918,2980228.374,2017/03/26 08:00:00
1,562184.4859,2980139.345,2017/03/26 14:00:00
1,562574.007,2982989.829,2017/03/27 07:03:00
1,561874.6153,2980248.578,2017/03/27 08:00:00
1,561999.7793,2980352.539,2017/03/27 14:00:00
1,562681.9514,2983235.936,2017/03/28 07:01:00
1,562214.3491,2980122.878,2017/03/28 08:00:00
1,562172.9431,2980144.826,2017/03/28 14:00:00
1,562684.0168,2983160.293,2017/03/29 06:59:00
1,561553.4907,2981277.113,2017/03/29 08:00:00
1,561895.7204,2980317.024,2017/03/29 14:00:00
1,562543.5787,2983120.824,2017/03/30 07:01:00
1,561574.774,2980985.573,2017/03/30 08:00:00
1,561733.7947,2980945.704,2017/03/30 14:00:00
1,562623.2891,2983396.252,2017/03/31 06:59:00
1,561871.1949,2980257.755,2017/03/31 08:00:00
1,562178.5668,2980672.87,2017/03/31 14:00:00
1,562536.9292,2983120.791,2017/04/01 06:59:00
1,561560.1955,2981266.069,2017/04/01 08:00:00
1,561896.1666,2980226.531,2017/04/01 14:00:00
1,562582.6137,2983253.937,2017/04/02 06:57:00
1,561536.995,2981280.798,2017/04/02 08:00:00
1,562308.8414,2980765.783,2017/04/02 14:00:00
1,562487.6831,2982387.611,2017/04/03 06:55:00
1,561874.5515,2980261.537,2017/04/03 08:00:00
1,562193.1091,2980743.056,2017/04/03 14:00:00
1,561842.6304,2982709.288,2017/04/04 06:59:00
1,561549.6143,2981055.564,2017/04/04 08:00:00
1,561900.7111,2980311.511,2017/04/04 14:00:00
1,562535.91,2982668.42,2017/04/05 06:53:00
1,562004.6698,2980708.894,2017/04/05 08:00:00
1,561866.2129,2980261.496,2017/04/05 14:00:00
1,562407.0748,2982968.727,2017/04/06 06:53:00
1,562161.8341,2980704.134,2017/04/06 08:00:00
1,560294.8449,2981895.05,2017/04/06 14:00:00
1,562451.3428,2982051.368,2017/04/07 06:51:00
1,561530.1692,2980972.395,2017/04/07 08:00:00
1,562236.0178,2980758.001,2017/04/07 14:00:00
1,562105.1683,2980460.17,2017/04/08 06:49:00
1,561588.1209,2980976.334,2017/04/08 08:00:00
1,562234.3378,2980776.49,2017/04/08 14:00:00
1,561598.1103,2980963.535,2017/04/09 06:51:00
1,562068.2587,2981239.109,2017/04/09 08:00:00
1,562217.916,2980745.062,2017/04/09 14:00:00
1,562644.4574,2983787.693,2017/04/10 06:57:00
1,562249.722,2980676.878,2017/04/10 08:00:00
1,562312.154,2980758.379,2017/04/10 14:00:00
1,562275.3239,2980178.563,2017/04/11 08:00:00
1,562257.7413,2980721.224,2017/04/11 14:00:00
1,562410.8196,2981218.655,2017/04/12 06:45:00
1,562250.4148,2980196.937,2017/04/12 08:00:00
1,562304.0525,2980730.647,2017/04/12 14:00:00
1,562263.7742,2981505.914,2017/04/13 06:45:00
1,561578.3484,2980944.94,2017/04/13 08:00:00
1,562171.5137,2980754.026,2017/04/13 14:00:00
1,561608.2089,2980928.472,2017/04/14 06:47:00
1,562256.2642,2980678.793,2017/04/14 08:00:00
1,562017.9816,2980686.807,2017/04/14 14:00:00
1,562451.1129,2982097.556,2017/04/15 06:45:00
1,562006.4849,2980683.095,2017/04/15 08:00:00
1,562227.8887,2980735.808,2017/04/15 14:00:00
1,562434.1362,2981839.056,2017/04/16 06:43:00
1,562029.6958,2980666.595,2017/04/16 08:00:00
1,540081.5194,3044088.453,2017/04/16 14:00:00
1,536833.437,3046504.114,2017/04/16 20:00:00
1,537100.5854,3046320.268,2017/04/17 06:41:00
1,536714.5598,3043902.436,2017/04/17 08:00:00
1,537437.139,3049817.983,2017/04/17 14:00:00
1,537155.194,3046220.74,2017/04/18 06:43:00
1,536491.6237,3044147.346,2017/04/18 08:00:00
1,537659.3188,3050304.174,2017/04/18 14:00:00
1,537595.1199,3046593.164,2017/04/19 06:43:00
1,537912.7985,3050240.379,2017/04/19 08:00:00
1,537578.9394,3050250.424,2017/04/19 14:00:00
1,536828.5278,3046494.906,2017/04/19 20:00:00
1,536886.1694,3046469.159,2017/04/20 06:39:00
1,537824.0443,3050245.642,2017/04/20 08:00:00
1,537845.3648,3050245.708,2017/04/20 14:00:00
1,537824.0673,3050238.221,2017/04/20 15:00:00
1,537792.7372,3050251.084,2017/04/20 16:00:00
1,537600.2941,3050239.413,2017/04/20 17:00:00
1,536595.7302,3048960.729,2017/04/20 18:00:00
1,537107.2219,3047387.448,2017/04/20 19:00:00
1,536802.2265,3046474.445,2017/04/20 20:00:00
1,537189.0403,3047007.311,2017/04/21 06:39:00
1,537852.007,3050236.424,2017/04/21 07:00:00
1,537814.2594,3050217.919,2017/04/21 08:00:00
1,537506.5628,3050226.165,2017/04/21 09:00:00
1,537860.1653,3050247.527,2017/04/21 10:00:00
1,537853.5918,3050234.657,2017/04/21 11:00:00
1,537947.2597,3050268.179,2017/04/21 12:00:00
1,537853.4775,3050271.543,2017/04/21 13:00:00
1,537833.8806,3050256.75,2017/04/21 14:00:00
1,537827.3074,3050243.769,2017/04/21 15:00:00
1,537792.7431,3050249.201,2017/04/21 16:00:00
1,537983.5596,3050244.254,2017/04/21 17:00:00
1,537758.2017,3050247.211,2017/04/21 18:00:00
1,537870.0359,3050247.557,2017/04/21 19:00:00
1,536813.7173,3046494.861,2017/04/21 20:00:00
1,537083.3959,3047104.912,2017/04/22 06:39:00
1,537940.8713,3050227.506,2017/04/22 07:00:00
1,537830.755,3050214.204,2017/04/22 08:00:00
1,537939.2449,3050210.885,2017/04/22 09:00:00
1,537834.1718,3053315.914,2017/04/22 10:00:00
1,536403.9595,3053682.647,2017/04/22 11:00:00
1,538202.3975,3050243.053,2017/04/22 12:00:00
1,538222.1329,3050244.998,2017/04/22 13:00:00
1,537850.2717,3050254.917,2017/04/22 14:00:00
1,537911.2137,3050242.146,2017/04/22 15:00:00
1,537582.2478,3050233.819,2017/04/22 16:00:00
1,537893.1087,3050223.702,2017/04/22 17:00:00
1,537766.4814,3050251.003,2017/04/22 18:00:00
1,537745.8208,3050005.36,2017/04/22 19:00:00
1,536913.8764,3046580.013,2017/04/23 06:43:00
1,537820.7986,3050241.866,2017/04/23 07:00:00
1,537924.3299,3050245.953,2017/04/23 08:00:00
1,537845.3648,3050245.708,2017/04/23 09:00:00
1,537817.4196,3050249.277,2017/04/23 09:55:00
1,537807.5891,3050236.287,2017/04/23 11:00:00
1,537921.0957,3050238.522,2017/04/23 12:00:00
1,537902.9051,3050247.659,2017/04/23 13:00:00
1,537787.8249,3050243.647,2017/04/23 14:00:00
1,537876.6606,3050243.922,2017/04/23 15:00:00
1,537957.2163,3050240.517,2017/04/23 16:00:00
1,537870.0644,3050238.363,2017/04/23 17:00:00
1,537819.7776,3050029.626,2017/04/23 18:00:00
1,537842.102,3050247.471,2017/04/23 19:00:00
1,536899.3834,3046474.737,2017/04/23 20:00:00
1,536897.6491,3046493.231,2017/04/24 06:42:00
1,536735.7194,3046723.478,2017/04/24 07:00:00
1,537425.323,3048841.393,2017/04/24 08:00:00
1,537892.9541,3050273.549,2017/04/24 09:00:00
1,537764.8376,3050239.921,2017/04/24 10:00:00
1,537833.9437,3050236.368,2017/04/24 11:00:00
1,537802.5966,3050254.77,2017/04/24 12:00:00
1,537883.055,3050282.712,2017/04/24 13:00:00
1,537853.6549,3050214.275,2017/04/24 14:00:00
1,537819.109,3050245.627,2017/04/24 15:00:00
1,537828.9913,3050241.891,2017/04/24 16:00:00
1,537727.0276,3050241.576,2017/04/24 17:00:00
1,537771.4225,3050249.135,2017/04/24 18:00:00
1,537736.8924,3050243.49,2017/04/24 19:00:00
1,537283.9485,3047160.906,2017/04/24 20:01:00
1,537412.3276,3047151.994,2017/04/25 06:37:00
1,537853.5691,3050241.968,2017/04/25 07:00:00
1,537870.1788,3050201.477,2017/04/25 08:00:00
1,537833.9266,3050241.907,2017/04/25 09:00:00
1,537827.2961,3050247.425,2017/04/25 10:00:00
1,538120.7386,3050030.561,2017/04/25 11:00:00
1,537782.8783,3050247.287,2017/04/25 12:00:00
1,537921.1128,3050232.983,2017/04/25 13:00:00
1,537847.0487,3050243.83,2017/04/25 14:00:00
1,537926.0251,3050240.42,2017/04/25 15:00:00
1,538030.3392,3050024.741,2017/04/25 16:00:00
1,537882.38,3049991.05,2017/04/25 17:00:00
1,537947.9994,3050030.024,2017/04/25 18:00:00
1,537898.634,3050033.526,2017/04/25 19:00:00
1,538189.249,3048132.941,2017/04/25 20:01:00
1,537148.3116,3046861.414,2017/04/26 06:34:00
1,537994.1078,3050026.401,2017/04/26 07:00:00
1,537740.1384,3050247.155,2017/04/26 08:00:00
1,537992.4411,3050022.74,2017/04/26 09:00:00
1,537781.2589,3050260.242,2017/04/26 10:00:00
1,538101.0028,3050028.617,2017/04/26 11:00:00
1,537843.6868,3050245.703,2017/04/26 12:00:00
1,537866.7958,3050242.009,2017/04/26 13:00:00
1,537926.0138,3050244.075,2017/04/26 14:00:00
1,537847.0717,3050236.409,2017/04/26 15:00:00
1,537753.2835,3050241.657,2017/04/26 16:00:00
1,537805.981,3050245.586,2017/04/26 17:00:00
1,538046.7882,3050004.41,2017/04/26 18:00:00
1,538058.2391,3050035.905,2017/04/26 19:00:00
1,536833.3369,3046537.345,2017/04/26 20:01:00
1,536838.4405,3046481.975,2017/04/27 06:36:00
1,537459.7395,3049400.779,2017/04/27 07:00:00
1,537932.5284,3050244.096,2017/04/27 08:00:00
1,537879.8664,3050260.548,2017/04/27 09:00:00
1,537866.7958,3050242.009,2017/04/27 10:00:00
1,538007.2532,3050020.903,2017/04/27 11:00:00
1,537786.2,3050258.375,2017/04/27 12:00:00
1,538119.1593,3050030.556,2017/04/27 13:00:00
1,537779.6836,3050227.006,2017/04/27 14:00:00
1,537700.6672,3050243.378,2017/04/27 15:00:00
1,537720.4485,3050230.479,2017/04/27 16:00:00
1,537781.9782,3050027.626,2017/04/27 17:00:00
1,538152.0349,3050028.776,2017/04/27 18:00:00
1,537843.6697,3050251.242,2017/04/27 19:00:00
1,536816.909,3046517.025,2017/04/27 20:01:00
1,536808.7972,3046489.308,2017/04/28 06:35:00
1,536722.4724,3046728.976,2017/04/28 07:00:00
1,537717.2937,3050197.238,2017/04/28 08:00:00
1,537950.7076,3050238.613,2017/04/28 09:00:00
1,538114.1893,3050041.618,2017/04/28 10:00:00
1,538061.6117,3049998.918,2017/04/28 11:00:00
1,538018.7273,3050044.976,2017/04/28 12:00:00
1,538122.4571,3050017.607,2017/04/28 13:00:00
1,537838.7632,3050241.922,2017/04/28 14:00:00
1,537881.6018,3050242.054,2017/04/28 15:00:00
1,537884.8704,3050238.409,2017/04/28 16:00:00
1,537750.0145,3050245.413,2017/04/28 17:00:00
1,537764.815,3050247.231,2017/04/28 18:00:00
1,537754.9557,3050243.545,2017/04/28 19:00:00
1,537362.9904,3048241.159,2017/04/28 20:00:00
1,536831.8752,3046465.34,2017/04/29 06:31:00
1,538030.3968,3050006.243,2017/04/29 07:00:00
1,537740.1668,3050237.961,2017/04/29 08:00:00
1,538087.8805,3050026.693,2017/04/29 09:00:00
1,538086.2025,3050026.687,2017/04/29 10:00:00
1,537987.5116,3050020.842,2017/04/29 11:00:00
1,537931.6541,3050017.013,2017/04/29 12:00:00
1,537843.6985,3050241.937,2017/04/29 13:00:00
1,537931.6541,3050017.013,2017/04/29 14:00:00
1,538061.6404,3049989.724,2017/04/29 15:00:00
1,537901.6008,3050159.038,2017/04/29 16:00:00
1,537824.713,3050029.641,2017/04/29 17:00:00
1,537926.6785,3050029.957,2017/04/29 18:00:00
1,537826.3797,3050033.302,2017/04/29 19:00:00
1,537355.0135,3048137.786,2017/04/29 20:00:00
1,537918.3756,3050033.587,2017/04/30 10:00:00
1,537683.8699,3050344.903,2017/04/30 11:00:00
1,537593.7058,3050263.319,2017/04/30 12:00:00
1,537931.5681,3050044.705,2017/04/30 13:00:00
1,537860.0506,3050284.524,2017/04/30 14:00:00
1,538033.5852,3050028.407,2017/04/30 15:00:00
1,537842.1247,3050240.16,2017/04/30 16:00:00
1,537895.4282,3050016.9,2017/04/30 17:00:00
1,538056.5783,3050030.361,2017/04/30 18:00:00
1,537782.8783,3050247.287,2017/04/30 19:00:00
1,537405.7828,3048774.871,2017/04/30 20:00:00
1,536808.8805,3046461.615,2017/05/01 06:34:00
1,537848.651,3050236.414,2017/05/01 07:00:00
1,537866.8356,3050229.159,2017/05/01 08:00:00
1,538048.3455,3050043.185,2017/05/01 09:00:00
1,537980.9679,3050030.126,2017/05/01 10:00:00
1,537801.1945,3050197.497,2017/05/01 11:00:00
1,537869.9899,3050262.4,2017/05/01 12:00:00
1,537730.2562,3050250.891,2017/05/01 13:00:00
1,537652.0421,3050006.954,2017/05/01 14:00:00
1,537828.9741,3050247.43,2017/05/01 15:00:00
1,537797.6955,3050243.678,2017/05/01 16:00:00
1,537650.3129,3050023.564,2017/05/01 17:00:00
1,537451.5646,3047783.616,2017/05/01 18:00:00
1,537461.4657,3047774.341,2017/05/01 19:00:00
1,537492.9712,3047706.203,2017/05/01 20:00:00
1,536841.8045,3046446.871,2017/05/02 06:31:00
1,537473.0773,3048817.502,2017/05/02 07:00:00
1,537822.572,3050179.175,2017/05/02 08:00:00
1,537871.7311,3050242.024,2017/05/02 09:00:00
1,537855.2585,3050238.317,2017/05/02 10:00:00
1,537845.3648,3050245.708,2017/05/02 11:00:00
1,537832.2427,3050243.785,2017/05/02 12:00:00
1,537873.2874,3050249.45,2017/05/02 13:00:00
1,537889.7198,3050266.117,2017/05/02 14:00:00
1,537912.7758,3050247.69,2017/05/02 15:00:00
1,537371.6508,3050251.561,2017/05/02 16:00:00
1,537314.4717,3050648.389,2017/05/02 17:00:00
1,537807.4746,3050273.284,2017/05/02 18:00:00
1,537908.4303,3050057.593,2017/05/02 19:00:00
1,537422.2688,3047678.294,2017/05/02 20:00:00
1,536818.6765,3046487.454,2017/05/03 06:34:00
1,536668.5611,3046597.774,2017/05/03 07:00:00
1,536645.4618,3046629.052,2017/05/03 08:00:00
1,536932.5715,3048562.968,2017/05/03 09:00:00
1,537842.1134,3050243.815,2017/05/03 10:00:00
1,537853.5232,3050256.811,2017/05/03 11:00:00
1,537912.7871,3050244.034,2017/05/03 12:00:00
1,537855.23,3050247.511,2017/05/03 13:00:00
1,537824.0443,3050245.642,2017/05/03 14:00:00
1,537819.1148,3050243.744,2017/05/03 15:00:00
1,537808.2404,3050025.824,2017/05/03 16:00:00
1,537897.1062,3050016.905,2017/05/03 17:00:00
1,537980.9969,3050020.821,2017/05/03 18:00:00
1,537819.7663,3050033.281,2017/05/03 19:00:00
1,537309.8331,3048384.998,2017/05/03 20:00:00
1,536812.1835,3046446.782,2017/05/04 06:31:00
1,536665.2752,3046606.958,2017/05/04 07:00:00
1,537838.7687,3050240.149,2017/05/04 08:00:00
1,537834.5612,3050036.983,2017/05/04 09:00:00
1,537794.3981,3050256.628,2017/05/04 10:00:00
1,537804.3431,3050232.621,2017/05/04 11:00:00
1,537863.5599,3050203.229,2017/05/04 12:00:00
1,537843.6813,3050247.475,2017/05/04 13:00:00
1,537827.2903,3050249.308,2017/05/04 14:00:00
1,537823.035,3050029.636,2017/05/04 15:00:00
1,537716.1457,3050025.539,2017/05/04 16:00:00
1,537729.1997,3050049.617,2017/05/04 17:00:00
1,538056.5611,3050035.9,2017/05/04 18:00:00
1,537823.0178,3050035.175,2017/05/04 19:00:00
1,540950.5039,3047063.634,2017/05/05 06:51:00
1,540920.8038,3047087.572,2017/05/05 07:00:00
1,540111.1283,3048611.754,2017/05/05 08:00:00
1,539474.3113,3049152.458,2017/05/05 09:00:00
1,537857.6401,3050011.245,2017/05/05 10:00:00
1,538002.2947,3050028.309,2017/05/05 11:00:00
1,537852.6076,3050042.577,2017/05/05 12:00:00
1,537826.3396,3050046.262,2017/05/05 13:00:00
1,537638.8116,3050040.144,2017/05/05 14:00:00
1,537850.9752,3050027.84,2017/05/05 15:00:00
1,537824.713,3050029.641,2017/05/05 16:00:00
1,537892.1708,3050016.89,2017/05/05 17:00:00
1,537821.4502,3050031.404,2017/05/05 18:00:00
1,537846.0741,3050016.747,2017/05/05 19:00:00
1,537359.3631,3048329.764,2017/05/05 20:00:00
1,536821.9238,3046491.119,2017/05/06 06:28:00
1,536590.7872,3046752.619,2017/05/06 07:00:00
1,537972.7281,3050013.485,2017/05/06 08:00:00
1,538038.492,3050037.616,2017/05/06 09:00:00
1,537806.004,3050238.165,2017/05/06 10:00:00
1,537768.0665,3050249.125,2017/05/06 11:00:00
1,537920.0709,3050028.054,2017/05/06 12:00:00
1,538035.2519,3050032.067,2017/05/06 13:00:00
1,537751.6871,3050247.191,2017/05/06 14:00:00
1,537665.142,3050016.188,2017/05/06 15:00:00
1,538007.2818,3050011.709,2017/05/06 16:00:00
1,537976.0325,3050030.111,2017/05/06 17:00:00
1,537819.8177,3050016.666,2017/05/06 18:00:00
1,537824.713,3050029.641,2017/05/06 19:00:00
1,537500.9923,3048309.927,2017/05/06 20:01:00
1,536803.866,3046487.41,2017/05/07 06:30:00
1,537490.8459,3047851.971,2017/05/07 07:00:00
1,537830.6405,3050251.201,2017/05/07 08:00:00
1,538064.847,3050037.698,2017/05/07 09:00:00
1,538033.5738,3050032.062,2017/05/07 10:00:00
1,537833.9266,3050241.907,2017/05/07 11:00:00
1,537843.6354,3050262.319,2017/05/07 12:00:00
1,537939.7953,3050033.654,2017/05/07 13:00:00
1,537832.8602,3050044.399,2017/05/07 14:00:00
1,537845.3878,3050238.287,2017/05/07 15:00:00
1,537625.6587,3050016.067,2017/05/07 16:00:00
1,537895.411,3050022.439,2017/05/07 17:00:00
1,537976.0442,3050026.345,2017/05/07 18:00:00
1,537831.3666,3050016.702,2017/05/07 19:00:00
1,537929.9186,3050035.506,2017/05/07 20:00:00
1,536822.0291,3046456.116,2017/05/08 06:27:00
1,536653.5075,3046678.923,2017/05/08 07:00:00
1,536656.8479,3046684.471,2017/05/08 08:00:00
1,537825.711,3050249.303,2017/05/08 09:00:00
1,537862.5182,3050029.758,2017/05/08 10:00:00
1,537799.305,3050265.837,2017/05/08 11:00:00
1,537850.3688,3050223.57,2017/05/08 12:00:00
1,537776.3578,3050249.15,2017/05/08 13:00:00
1,537740.161,3050239.844,2017/05/08 14:00:00
1,537627.3538,3050010.533,2017/05/08 15:00:00
1,537897.1062,3050016.905,2017/05/08 16:00:00
1,537893.756,3050015.012,2017/05/08 17:00:00
1,537952.9923,3050011.54,2017/05/08 18:00:00
1,537893.7388,3050020.55,2017/05/08 19:00:00
1,537338.041,3047779.502,2017/05/08 20:00:00
1,536818.6822,3046485.571,2017/05/09 06:28:00
1,536836.5729,3046544.776,2017/05/09 07:00:00
1,537833.9266,3050241.907,2017/05/09 08:00:00
1,537879.9121,3050245.815,2017/05/09 09:00:00
1,537826.3911,3050029.647,2017/05/09 10:00:00
1,537834.6068,3050022.25,2017/05/09 11:00:00
1,537818.1397,3050016.661,2017/05/09 12:00:00
1,537838.7515,3050245.688,2017/05/09 13:00:00
1,537705.6138,3050239.738,2017/05/09 14:00:00
1,537776.3691,3050245.495,2017/05/09 15:00:00
1,537736.9095,3050237.951,2017/05/09 16:00:00
1,537728.5952,3050245.347,2017/05/09 17:00:00
1,537632.2268,3050030.819,2017/05/09 18:00:00
1,537819.8064,3050020.321,2017/05/09 19:00:00
1,537903.6151,3050018.809,2017/05/09 20:00:00
1,536825.3419,3046470.859,2017/05/10 06:23:00
1,537840.5784,3050197.619,2017/05/10 07:00:00
1,537821.4845,3050020.327,2017/05/10 08:00:00
1,537892.1595,3050020.546,2017/05/10 09:00:00
1,537819.1319,3050238.205,2017/05/10 10:00:00
1,537771.4338,3050245.48,2017/05/10 11:00:00
1,537842.1134,3050243.815,2017/05/10 12:00:00
1,537815.8517,3050245.617,2017/05/10 13:00:00
1,537743.3841,3050250.931,2017/05/10 14:00:00
1,537822.3721,3050243.754,2017/05/10 15:00:00
1,537824.033,3050249.298,2017/05/10 16:00:00
1,537892.1708,3050016.89,2017/05/10 17:00:00
1,537653.6406,3050032.768,2017/05/10 18:00:00
1,537771.4338,3050245.48,2017/05/10 19:00:00
1,537433.104,3048976.114,2017/05/10 20:00:00
1,536789.233,3046428.325,2017/05/11 06:21:00
1,537838.8661,3050208.691,2017/05/11 07:00:00
1,538022.025,3050032.026,2017/05/11 08:00:00
1,537672.6991,3050254.369,2017/05/11 09:00:00
1,537858.4701,3050253.06,2017/05/11 10:00:00
1,537847.0487,3050243.83,2017/05/11 11:00:00
1,537883.2154,3050230.982,2017/05/11 12:00:00
1,537827.2158,3050273.345,2017/05/11 13:00:00
1,537848.5535,3050267.872,2017/05/11 14:00:00
1,537919.4063,3050242.172,2017/05/11 15:00:00
1,537919.3946,3050245.938,2017/05/11 16:00:00
1,537843.6985,3050241.937,2017/05/11 17:00:00
1,537630.5488,3050030.814,2017/05/11 18:00:00
1,538007.2129,3050033.863,2017/05/11 19:00:00
1,537354.6129,3047751.86,2017/05/11 20:00:00
1,536812.0611,3046487.434,2017/05/12 06:28:00
1,537858.5158,3050238.327,2017/05/12 07:00:00
1,537802.625,3050245.576,2017/05/12 08:00:00
1,537891.3693,3050275.316,2017/05/12 09:00:00
1,537784.5504,3050249.176,2017/05/12 10:00:00
1,537771.4454,3050241.713,2017/05/12 11:00:00
1,537822.355,3050249.292,2017/05/12 12:00:00
1,537868.3521,3050249.435,2017/05/12 13:00:00
1,537887.2296,3050018.758,2017/05/12 14:00:00
1,537815.8918,3050232.657,2017/05/12 15:00:00
1,537659.5066,3050243.251,2017/05/12 16:00:00
1,537823.0237,3050033.292,2017/05/12 17:00:00
1,537870.0359,3050247.557,2017/05/12 18:00:00
1,537824.7017,3050033.297,2017/05/12 19:00:00
1,537822.2844,3049761.901,2017/05/12 20:01:00
1,536818.6155,3046507.725,2017/05/13 06:29:00
1,537721.0353,3050040.398,2017/05/13 07:00:00
1,537811.6191,3050018.524,2017/05/13 08:00:00
1,537866.767,3050251.313,2017/05/13 09:00:00
1,537817.4481,3050240.083,2017/05/13 10:00:00
1,537792.7773,3050238.124,2017/05/13 11:00:00
1,537776.3407,3050254.689,2017/05/13 12:00:00
1,537733.468,3050265.633,2017/05/13 13:00:00
1,538049.9891,3050054.267,2017/05/13 14:00:00
1,537866.8013,3050240.236,2017/05/13 15:00:00
1,537683.2814,3050023.666,2017/05/13 16:00:00
1,537821.4556,3050029.631,2017/05/13 17:00:00
1,537813.1529,3050033.261,2017/05/13 18:00:00
1,537826.3797,3050033.302,2017/05/13 19:00:00
1,537410.6499,3047700.413,2017/05/13 20:01:00
1,536808.9085,3046452.311,2017/05/14 06:23:00
1,537732.7326,3049992.359,2017/05/14 07:00:00
1,537901.3258,3050247.654,2017/05/14 08:00:00
1,537804.3201,3050240.043,2017/05/14 09:00:00
1,537858.5501,3050227.25,2017/05/14 10:00:00
1,537853.6035,3050230.891,2017/05/14 11:00:00
1,538422.6444,3048726.295,2017/05/14 12:00:00
1,537747.0964,3047450.33,2017/05/14 13:00:00
1,537838.7687,3050240.149,2017/05/14 14:00:00
1,537892.1595,3050020.546,2017/05/14 15:00:00
1,537852.6532,3050027.845,2017/05/14 16:00:00
1,537892.1595,3050020.546,2017/05/14 17:00:00
1,537878.2286,3050247.583,2017/05/14 18:00:00
1,537900.3406,3050024.337,2017/05/14 19:00:00
1,537850.9694,3050029.723,2017/05/14 20:00:00
1,536818.6708,3046489.337,2017/05/15 06:26:00
1,537650.4282,3048928.818,2017/05/15 07:00:00
1,537916.1889,3050229.312,2017/05/15 08:00:00
1,537895.4052,3050024.322,2017/05/15 09:00:00
