id,utmlong,utmlat,ESTtime
SNIK 14,490300.4414,3029069.563,5/2/19 7:00
SNIK 14,490816.651,3029707.841,5/2/19 9:00
SNIK 14,491969.8219,3029175.361,5/2/19 10:00
SNIK 14,491908.6594,3028785.839,5/2/19 11:00
SNIK 14,492457.0644,3028189.242,5/2/19 14:00
SNIK 14,489990.3922,3028855.591,5/2/19 15:00
SNIK 14,490207.6413,3028502.85,5/2/19 16:00
SNIK 14,491518.6225,3029698.144,5/2/19 17:00
SNIK 14,492409.2157,3028205.886,5/2/19 18:00
SNIK 14,490588.7024,3028991.804,5/3/19 8:00
SNIK 14,491015.4215,3028816.033,5/3/19 10:00
SNIK 14,490182.9125,3028491.793,5/3/19 11:00
SNIK 14,490351.3728,3028956.875,5/3/19 13:00
SNIK 14,490315.2639,3029058.475,5/3/19 14:00
SNIK 14,490179.6509,3028493.568,5/3/19 15:00
SNIK 14,490153.2677,3028515.742,5/3/19 16:00
SNIK 14,490176.3834,3028488.032,5/3/19 17:00
SNIK 14,490185.0289,3029038.197,5/3/19 18:00
SNIK 14,490166.5161,3028513.959,5/3/19 19:00
SNIK 14,491084.6423,3028825.176,5/3/19 20:00
SNIK 14,490363.0424,3029086.129,5/4/19 7:00
SNIK 14,490819.9961,3029685.686,5/4/19 8:00
SNIK 14,490171.4601,3028513.955,5/4/19 11:04
SNIK 14,490148.3872,3028595.165,5/4/19 11:09
SNIK 14,490163.1026,3028449.275,5/4/19 12:00
SNIK 14,490417.3102,3028940.208,5/4/19 13:00
SNIK 14,490227.7907,3028973.587,5/4/19 14:01
SNIK 14,490207.5973,3028447.467,5/4/19 15:00
SNIK 14,490203.2759,3029230.25,5/4/19 16:01
SNIK 14,490197.2219,3029822.85,5/4/19 17:00
SNIK 14,490668.5179,3029935.022,5/4/19 19:00
SNIK 14,490526.5598,3029571.487,5/5/19 9:00
SNIK 14,490187.8433,3028475.174,5/5/19 10:00
SNIK 14,490187.833,3028462.215,5/5/19 11:00
SNIK 14,490194.4756,3028484.363,5/5/19 12:00
SNIK 14,490217.5029,3028469.613,5/5/19 13:00
SNIK 14,489613.1936,3029110.664,5/5/19 14:00
SNIK 14,489062.7606,3029004.141,5/5/19 15:00
SNIK 14,488731.6161,3029102.245,5/5/19 16:00
SNIK 14,489139.6213,3030275.994,5/5/19 17:00
SNIK 14,490562.2754,3028827.448,5/6/19 9:00
SNIK 14,490207.6017,3028453.006,5/6/19 10:00
SNIK 14,490227.4129,3028497.296,5/6/19 11:00
SNIK 14,490268.6574,3028511.995,5/6/19 12:00
SNIK 14,490202.6474,3028440.05,5/6/19 13:00
SNIK 14,490196.7619,3029244.987,5/6/19 14:00
SNIK 14,490217.5557,3028536.072,5/6/19 15:00
SNIK 14,490050.0883,3029313.447,5/6/19 16:00
SNIK 14,490671.1578,3028982.437,5/6/19 17:00
SNIK 14,490603.9872,3029586.16,5/6/19 18:00
SNIK 14,490727.6929,3029741.138,5/7/19 8:00
SNIK 14,490737.5382,3029685.747,5/7/19 9:00
SNIK 14,490163.1365,3028491.809,5/7/19 10:00
SNIK 14,490153.2574,3028502.893,5/7/19 11:00
SNIK 14,490140.1108,3028508.442,5/7/19 12:00
SNIK 14,490179.6436,3028484.375,5/7/19 13:00
SNIK 14,490196.1462,3028471.402,5/7/19 14:00
SNIK 14,490202.6679,3028465.858,5/7/19 15:00
SNIK 14,490513.6474,3029879.758,5/7/19 16:00
SNIK 14,490908.9521,3029648.735,5/7/19 17:00
SNIK 14,490721.1787,3029755.985,5/7/19 18:00
SNIK 14,490698.0375,3029748.581,5/7/19 19:00
SNIK 14,492470.3106,3028344.305,5/8/19 7:00
SNIK 14,490696.4389,3029726.429,5/8/19 8:00
SNIK 14,490704.6409,3029720.885,5/8/19 9:00
SNIK 14,490701.3698,3029709.811,5/8/19 10:00
SNIK 14,481639.2603,3038149.324,5/8/19 11:00
SNIK 14,482744.3859,3049935.203,5/8/19 12:00
SNIK 14,482655.205,3054277.589,5/8/19 13:00
SNIK 14,481576.4032,3071705.293,5/8/19 14:00
SNIK 14,480623.6711,3079741.453,5/8/19 15:00
SNIK 14,480458.9599,3080363.821,5/8/19 16:00
SNIK 14,480589.4513,3079892.824,5/8/19 17:00
SNIK 14,481048.9706,3078815.822,5/8/19 18:00
SNIK 14,480500.7135,3078781.579,5/8/19 19:00
SNIK 14,480351.6864,3079001.484,5/8/19 20:01
SNIK 14,480343.5374,3079016.341,5/9/19 7:00
SNIK 14,480527.006,3078781.537,5/9/19 8:00
SNIK 14,480346.886,3079077.26,5/9/19 9:00
SNIK 14,478702.449,3086514.854,5/9/19 10:00
SNIK 14,476761.0589,3090216.436,5/9/19 11:00
SNIK 14,477427.9758,3089951.079,5/9/19 12:00
SNIK 14,476703.7066,3090218.32,5/9/19 13:00
SNIK 14,476792.1421,3090162.761,5/9/19 14:00
SNIK 14,476754.5852,3090277.375,5/9/19 15:00
SNIK 14,477730.1393,3090232.992,5/9/19 17:00
SNIK 14,476469.1211,3090194.849,5/9/19 18:00
SNIK 14,476441.1384,3090122.9,5/9/19 19:00
SNIK 14,476319.6491,3090028.979,5/10/19 7:00
SNIK 14,476852.9791,3090284.496,5/10/19 8:00
SNIK 14,476490.1593,3090035.956,5/10/19 9:00
SNIK 14,477789.7979,3087908.494,5/10/19 11:00
SNIK 14,477453.1448,3088523.919,5/10/19 12:00
SNIK 14,485556.3726,3087599.467,5/10/19 13:00
SNIK 14,477592.7582,3088625.128,5/10/19 14:00
SNIK 14,477617.2915,3088590.078,5/10/19 15:00
SNIK 14,477464.7225,3088558.903,5/10/19 16:00
SNIK 14,477628.6331,3088551.286,5/10/19 17:00
SNIK 14,477380.8828,3090229.988,5/10/19 18:00
SNIK 14,477492.1387,3090065.5,5/10/19 19:00
SNIK 14,476576.5668,3089797.621,5/11/19 7:00
SNIK 14,476674.1354,3090188.911,5/11/19 8:00
SNIK 14,476501.8612,3090133.858,5/11/19 9:00
SNIK 14,465224.7648,3094398.369,5/11/19 10:00
SNIK 14,448941.4684,3097070.94,5/11/19 11:00
SNIK 14,450582.999,3092968.898,5/11/19 12:00
SNIK 14,450721.5966,3093186.231,5/11/19 13:00
SNIK 14,450930.0418,3093648.876,5/11/19 14:00
SNIK 14,450831.2966,3093145.126,5/11/19 15:00
SNIK 14,450600.374,3093223.618,5/11/19 16:00
SNIK 14,450941.6397,3093670.985,5/11/19 17:00
SNIK 14,450733.3091,3093260.072,5/11/19 18:00
SNIK 14,450984.6185,3093766.744,5/11/19 19:00
SNIK 14,450718.351,3093210.283,5/12/19 7:00
SNIK 14,450813.6562,3094049.929,5/12/19 8:00
SNIK 14,450964.0889,3093556.348,5/12/19 9:00
SNIK 14,451025.0075,3093613.372,5/12/19 10:00
SNIK 14,467013.9163,3098266.859,5/12/19 11:00
SNIK 14,471201.3918,3096594.314,5/12/19 12:00
SNIK 14,471338.7343,3096461.053,5/12/19 13:00
SNIK 14,470960.6343,3096655.821,5/12/19 15:00
SNIK 14,471266.6897,3094419.397,5/12/19 16:00
SNIK 14,469550.2773,3096256.865,5/12/19 17:00
SNIK 14,471325.608,3096440.813,5/12/19 19:00
SNIK 14,471340.2863,3094350.872,5/13/19 7:00
SNIK 14,471413.862,3094273.154,5/13/19 9:00
SNIK 14,471463.4848,3096530.989,5/13/19 11:00
SNIK 14,471476.5449,3096523.535,5/13/19 12:00
SNIK 14,471767.905,3096360.338,5/13/19 13:00
SNIK 14,471292.5023,3094232.788,5/13/19 14:00
SNIK 14,471694.9761,3093912.466,5/13/19 15:00
SNIK 14,471644.3597,3094010.4,5/13/19 16:00
SNIK 14,470595.2315,3094642.574,5/13/19 17:00
SNIK 14,471413.9992,3096396.291,5/13/19 18:00
SNIK 14,471653.977,3093918.101,5/13/19 19:00
SNIK 14,471359.9074,3094330.553,5/14/19 8:00
SNIK 14,471358.2397,3094332.33,5/14/19 9:00
SNIK 14,471440.407,3096460.811,5/14/19 10:00
SNIK 14,471465.1696,3096536.523,5/14/19 12:00
SNIK 14,471299.1333,3096348.599,5/14/19 13:00
SNIK 14,471350.1949,3096442.637,5/14/19 14:00
SNIK 14,471440.2225,3096383.268,5/14/19 15:00
SNIK 14,471466.8919,3096599.219,5/14/19 16:00
SNIK 14,471463.577,3096569.76,5/14/19 17:00
SNIK 14,470895.0538,3096617.208,5/14/19 18:00
SNIK 14,471673.7429,3093958.709,5/14/19 19:00
SNIK 14,471365.0315,3094417.279,5/15/19 8:00
SNIK 14,471313.9616,3094323.241,5/15/19 9:00
SNIK 14,471381.2202,3096381.636,5/15/19 10:00
SNIK 14,471413.9597,3096379.675,5/15/19 11:00
SNIK 14,472204.8127,3096073.183,5/15/19 12:00
SNIK 14,471276.253,3096361.504,5/15/19 13:00
SNIK 14,471392.6133,3096376.07,5/15/19 14:00
SNIK 14,471351.8179,3096422.251,5/15/19 15:00
SNIK 14,471465.1564,3096530.985,5/15/19 16:00
SNIK 14,472149.242,3096110.2,5/15/19 17:00
SNIK 14,471363.1484,3094328.662,5/15/19 18:00
SNIK 14,471368.0334,3095676.354,5/15/19 19:00
SNIK 14,471921.5959,3096192.04,5/16/19 7:00
SNIK 14,471803.4893,3096146.123,5/16/19 8:00
SNIK 14,470995.4775,3096832.979,5/16/19 10:00
SNIK 14,471394.399,3094359.938,5/16/19 11:00
SNIK 14,471178.4546,3096583.291,5/16/19 12:00
SNIK 14,471168.5951,3096572.237,5/16/19 13:00
SNIK 14,471497.8692,3096517.946,5/16/19 14:00
SNIK 14,471165.4259,3096603.706,5/16/19 15:00
SNIK 14,471369.8212,3096425.974,5/16/19 16:00
SNIK 14,471356.7124,3096413.044,5/16/19 18:00
SNIK 14,471325.6212,3096446.352,5/16/19 19:00
SNIK 14,471470.7269,3093370.194,5/16/19 20:00
SNIK 14,471259.2416,3093361.392,5/17/19 7:00
SNIK 14,470722.9533,3094590.53,5/17/19 8:00
SNIK 14,470722.9579,3094592.413,5/17/19 8:10
SNIK 14,470809.8638,3094619.895,5/17/19 9:00
SNIK 14,471470.0421,3096518.012,5/17/19 10:00
SNIK 14,471317.4776,3096453.793,5/17/19 11:00
SNIK 14,471348.4572,3096414.947,5/17/19 12:00
SNIK 14,471351.774,3096403.862,5/17/19 13:00
SNIK 14,471359.975,3096420.459,5/17/19 14:00
SNIK 14,471364.887,3096418.564,5/17/19 15:00
SNIK 14,471117.7949,3096587.204,5/17/19 17:00
SNIK 14,471343.5936,3096437.114,5/17/19 18:00
SNIK 14,471209.812,3093256.273,5/18/19 7:00
SNIK 14,471183.0298,3096441.154,5/18/19 8:00
SNIK 14,471343.5978,3096438.887,5/18/19 9:00
SNIK 14,471097.9734,3096522.558,5/18/19 10:00
SNIK 14,471343.5759,3096429.692,5/18/19 11:00
SNIK 14,471351.8136,3096420.478,5/18/19 12:00
SNIK 14,472643.5053,3095826.584,5/18/19 13:00
SNIK 14,472656.6554,3095858.015,5/18/19 14:00
SNIK 14,471170.3066,3096588.85,5/18/19 15:00
SNIK 14,471368.0923,3096401.94,5/18/19 16:00
SNIK 14,471368.1274,3096416.673,5/18/19 17:00
SNIK 14,471323.8967,3096424.2,5/18/19 18:00
SNIK 14,471467.6374,3094140.094,5/19/19 8:00
SNIK 14,471436.4564,3094138.285,5/19/19 9:00
SNIK 14,471160.4206,3096566.718,5/19/19 10:00
SNIK 14,471207.9444,3096579.565,5/19/19 11:00
SNIK 14,471168.6396,3096590.737,5/19/19 12:00
SNIK 14,471165.2484,3096529.818,5/19/19 13:00
SNIK 14,471163.6388,3096555.633,5/19/19 14:00
SNIK 14,471178.4637,3096587.058,5/19/19 15:00
SNIK 14,471163.6878,3096576.016,5/19/19 16:00
SNIK 14,471120.9782,3096520.73,5/19/19 17:00
SNIK 14,471152.1609,3096566.738,5/19/19 18:00
SNIK 14,471157.0819,3096568.609,5/19/19 19:00
SNIK 14,471381.1695,3094297.27,5/19/19 20:00
SNIK 14,471314.1391,3093697.356,5/20/19 7:00
SNIK 14,471153.8371,3096568.617,5/20/19 10:00
SNIK 14,471150.6542,3096594.436,5/20/19 11:00
SNIK 14,471145.6579,3096561.215,5/20/19 13:00
SNIK 14,471152.1655,3096568.621,5/20/19 14:00
SNIK 14,471152.1743,3096572.277,5/20/19 16:00
SNIK 14,471186.5805,3096568.539,5/20/19 17:00
SNIK 14,471144.2085,3096653.606,5/20/19 18:00
SNIK 14,471114.5544,3096588.984,5/20/19 19:00
SNIK 14,471118.1226,3095333.657,5/20/19 20:00
SNIK 14,471147.289,3096585.249,5/21/19 9:00
SNIK 14,471163.6654,3096566.71,5/21/19 10:00
SNIK 14,471160.4206,3096566.718,5/21/19 11:00
SNIK 14,471161.9672,3096555.637,5/21/19 12:00
SNIK 14,471166.8703,3096550.086,5/21/19 13:00
SNIK 14,471040.9106,3096631.699,5/21/19 14:00
SNIK 14,471166.6665,3096465.232,5/21/19 15:00
SNIK 14,471142.3813,3096588.917,5/21/19 16:00
SNIK 14,471204.7573,3096603.611,5/21/19 17:00
SNIK 14,471034.1977,3096579.983,5/21/19 18:00
SNIK 14,471067.1108,3096609.481,5/21/19 19:00
SNIK 14,471117.8882,3096625.975,5/21/19 20:00
SNIK 14,471157.0907,3096572.265,5/22/19 8:00
SNIK 14,471175.1922,3096575.988,5/22/19 9:00
SNIK 14,471161.9896,3096564.942,5/22/19 10:00
SNIK 14,471166.8836,3096555.625,5/22/19 11:00
SNIK 14,471183.3756,3096585.163,5/22/19 12:00
SNIK 14,471168.5864,3096568.582,5/22/19 13:00
SNIK 14,471155.6151,3096612.924,5/22/19 14:00
SNIK 14,471104.6727,3096568.736,5/22/19 15:00
SNIK 14,471181.9035,3096668.249,5/22/19 16:00
SNIK 14,471237.3281,3096531.528,5/22/19 17:00
SNIK 14,471175.1922,3096575.988,5/22/19 18:00
SNIK 14,471160.4206,3096566.718,5/22/19 19:00
SNIK 14,471743.1723,3092826.748,5/22/19 20:00
SNIK 14,471160.4296,3096570.485,5/23/19 7:00
SNIK 14,471176.7343,3096563.023,5/23/19 8:00
SNIK 14,471157.0864,3096570.493,5/23/19 10:00
SNIK 14,471171.8224,3096564.918,5/23/19 11:00
SNIK 14,471152.1388,3096557.544,5/23/19 12:00
SNIK 14,471117.7326,3096561.282,5/23/19 13:00
SNIK 14,471139.0699,3096561.231,5/23/19 14:00
SNIK 14,471188.4204,3096638.656,5/23/19 15:00
SNIK 14,471147.2711,3096577.828,5/23/19 16:00
SNIK 14,471163.63,3096551.977,5/23/19 17:00
SNIK 14,470999.8274,3096598.566,5/23/19 18:00
SNIK 14,471153.8504,3096574.156,5/23/19 19:00
SNIK 14,471137.4473,3096581.618,5/24/19 7:00
SNIK 14,471148.9118,3096564.973,5/24/19 8:00
SNIK 14,471170.2713,3096574.117,5/24/19 9:00
SNIK 14,471150.5877,3096566.742,5/24/19 10:00
SNIK 14,471152.1522,3096563.082,5/24/19 11:00
SNIK 14,471152.1567,3096564.966,5/24/19 12:00
SNIK 14,471165.3149,3096557.512,5/24/19 13:00
SNIK 14,471126.0633,3096590.839,5/24/19 14:00
SNIK 14,471116.2083,3096581.669,5/24/19 15:00
SNIK 14,471150.6766,3096603.741,5/24/19 16:00
SNIK 14,471160.4783,3096590.757,5/24/19 17:00
SNIK 14,471142.4746,3096627.688,5/24/19 19:00
SNIK 14,471580.2448,3093931.236,5/24/19 20:00
SNIK 14,471490.6315,3094173.273,5/25/19 7:00
SNIK 14,471145.6846,3096572.292,5/25/19 8:00
SNIK 14,471214.5502,3096586.971,5/25/19 9:00
SNIK 14,471166.9592,3096587.085,5/25/19 10:00
SNIK 14,471181.6553,3096564.895,5/25/19 11:00
SNIK 14,471140.8126,3096590.804,5/25/19 12:00
SNIK 14,471217.7507,3096568.464,5/25/19 13:00
SNIK 14,471142.3771,3096587.144,5/25/19 15:00
SNIK 14,471166.9236,3096572.241,5/25/19 16:00
SNIK 14,471180.1041,3096574.093,5/25/19 17:00
SNIK 14,471180.0953,3096570.437,5/25/19 18:00
SNIK 14,471173.5206,3096575.992,5/25/19 19:00
SNIK 14,471139.1232,3096583.386,5/26/19 8:00
SNIK 14,471171.7559,3096537.224,5/26/19 9:00
SNIK 14,471096.4802,3096555.794,5/26/19 10:00
SNIK 14,471168.6484,3096594.393,5/26/19 11:00
SNIK 14,471184.9629,3096550.043,5/26/19 12:00
SNIK 14,471135.8741,3096581.621,5/26/19 13:00
SNIK 14,471140.786,3096579.726,5/26/19 14:00
SNIK 14,471181.6463,3096561.128,5/26/19 15:00
SNIK 14,471181.6995,3096583.284,5/26/19 16:00
SNIK 14,471626.797,3096275.816,5/26/19 17:00
SNIK 14,471135.9407,3096609.315,5/26/19 18:00
SNIK 14,471158.7402,3096563.067,5/27/19 9:00
SNIK 14,471157.2416,3096635.075,5/27/19 11:00
SNIK 14,471150.5877,3096566.742,5/27/19 12:00
SNIK 14,471140.7681,3096572.304,5/27/19 13:00
SNIK 14,471147.2536,3096570.516,5/27/19 14:00
SNIK 14,471127.6145,3096581.641,5/27/19 15:00
SNIK 14,471173.5294,3096579.648,5/27/19 16:00
SNIK 14,471175.2276,3096590.721,5/27/19 17:00
SNIK 14,471086.6206,3096544.741,5/27/19 18:00
SNIK 14,471139.1099,3096577.847,5/27/19 19:00
SNIK 14,471619.3756,3093842.523,5/27/19 20:00
SNIK 14,471614.4973,3093859.151,5/28/19 7:00
SNIK 14,471630.8652,3093835.074,5/28/19 8:00
SNIK 14,471142.3326,3096568.645,5/28/19 9:00
SNIK 14,471094.9199,3096601.992,5/28/19 10:00
SNIK 14,471098.2047,3096618.601,5/28/19 11:00
SNIK 14,471134.2646,3096607.436,5/28/19 12:00
SNIK 14,471160.4251,3096568.601,5/28/19 13:00
SNIK 14,471041.1511,3096731.398,5/28/19 15:00
SNIK 14,471147.2046,3096550.134,5/28/19 17:01
SNIK 14,471155.5086,3096568.613,5/28/19 19:00
SNIK 14,471107.0386,3095508.932,5/28/19 20:00
SNIK 14,471139.1144,3096579.73,5/29/19 7:00
SNIK 14,471134.1934,3096577.859,5/29/19 8:00
SNIK 14,471137.4295,3096574.196,5/29/19 10:00
SNIK 14,470993.3867,3096618.853,5/29/19 11:00
SNIK 14,471152.1476,3096561.199,5/29/19 12:00
SNIK 14,471157.0686,3096563.071,5/29/19 13:00
SNIK 14,471145.667,3096564.981,5/29/19 14:00
SNIK 14,471185.0293,3096577.737,5/29/19 16:00
SNIK 14,471001.4364,3096572.64,5/29/19 17:00
SNIK 14,471157.0731,3096564.954,5/29/19 19:00
SNIK 14,471140.7505,3096564.993,5/30/19 8:00
SNIK 14,471134.2025,3096581.625,5/30/19 9:00
SNIK 14,471139.0877,3096568.653,5/30/19 10:00
SNIK 14,471121.1024,3096572.352,5/30/19 11:00
SNIK 14,471144.0353,3096581.602,5/30/19 12:00
SNIK 14,471150.5922,3096568.625,5/30/19 13:00
SNIK 14,471142.3326,3096568.645,5/30/19 14:00
SNIK 14,471229.1976,3096544.398,5/30/19 15:00
SNIK 14,471206.2418,3096566.608,5/30/19 16:00
SNIK 14,471112.8518,3096576.138,5/30/19 17:00
SNIK 14,471153.8192,3096561.195,5/30/19 18:00
SNIK 14,471117.7549,3096570.587,5/30/19 19:00
SNIK 14,470874.0488,3096065.26,5/30/19 20:00
SNIK 14,471135.8741,3096581.621,5/31/19 8:00
SNIK 14,471134.0914,3096535.432,5/31/19 9:00
SNIK 14,470967.1598,3096629.994,5/31/19 10:00
SNIK 14,471117.7859,3096583.437,5/31/19 11:00
SNIK 14,471112.8518,3096576.138,5/31/19 12:00
SNIK 14,471166.968,3096590.741,5/31/19 13:00
SNIK 14,471168.684,3096609.237,5/31/19 14:00
SNIK 14,471112.9052,3096598.293,5/31/19 15:00
SNIK 14,471152.1609,3096566.738,5/31/19 16:00
SNIK 14,471158.7357,3096561.183,5/31/19 17:00
SNIK 14,471152.1167,3096548.349,5/31/19 18:00
SNIK 14,471107.9042,3096563.189,5/31/19 19:00
SNIK 14,471144.013,3096572.297,6/1/19 8:00
SNIK 14,471157.0997,3096576.031,6/1/19 9:00
SNIK 14,471119.462,3096585.316,6/1/19 10:00
SNIK 14,471132.5176,3096576.091,6/1/19 11:00
SNIK 14,471173.4408,3096542.759,6/1/19 12:00
SNIK 14,471137.4383,3096577.851,6/1/19 13:00
SNIK 14,471148.9118,3096564.973,6/1/19 14:00
SNIK 14,471153.8325,3096566.734,6/1/19 15:00
SNIK 14,471150.5922,3096568.625,6/1/19 16:00
SNIK 14,471132.6196,3096618.518,6/1/19 17:00
SNIK 14,471625.9476,3093835.085,6/1/19 19:00
SNIK 14,471143.9776,3096557.563,6/2/19 7:00
SNIK 14,471171.778,3096546.419,6/2/19 8:00
SNIK 14,471144.0753,3096598.218,6/2/19 9:00
SNIK 14,471235.9705,3096662.58,6/2/19 10:00
SNIK 14,471176.7876,3096585.179,6/2/19 11:00
SNIK 14,471162.0029,3096570.481,6/2/19 12:00
SNIK 14,471168.6351,3096588.854,6/2/19 13:00
SNIK 14,471204.3719,3096442.986,6/2/19 15:00
SNIK 14,471017.9776,3096622.45,6/2/19 16:00
SNIK 14,471153.9081,3096598.194,6/2/19 17:00
SNIK 14,471402.4154,3096363.086,6/2/19 18:00
SNIK 14,471157.0774,3096566.726,6/2/19 19:00
SNIK 14,471488.5058,3093940.648,6/2/19 20:00
SNIK 14,471186.4122,3096498.418,6/3/19 7:00
SNIK 14,471145.6537,3096559.442,6/3/19 8:00
SNIK 14,471193.142,3096557.445,6/3/19 10:00
SNIK 14,471165.3947,3096590.745,6/3/19 11:00
SNIK 14,471109.4913,3096528.069,6/3/19 12:00
SNIK 14,471260.4684,3096627.405,6/3/19 13:00
SNIK 14,471181.837,3096640.555,6/3/19 14:00
SNIK 14,471170.258,3096568.578,6/3/19 16:00
SNIK 14,471155.4908,3096561.191,6/3/19 17:00
SNIK 14,471148.9472,3096579.707,6/3/19 18:00
SNIK 14,471158.7535,3096568.605,6/3/19 19:00
SNIK 14,471472.1295,3093960.959,6/3/19 20:00
SNIK 14,471134.2025,3096581.625,6/4/19 7:00
SNIK 14,471153.9302,3096607.389,6/4/19 8:00
SNIK 14,471163.9539,3096686.791,6/4/19 9:00
SNIK 14,471243.9249,3096535.168,6/4/19 11:00
SNIK 14,471157.0686,3096563.071,6/4/19 13:00
SNIK 14,471137.4516,3096583.39,6/4/19 14:00
SNIK 14,471139.1365,3096588.925,6/4/19 15:00
SNIK 14,471158.7668,3096574.144,6/4/19 16:00
SNIK 14,471160.4206,3096566.718,6/4/19 17:00
SNIK 14,471155.4908,3096561.191,6/4/19 18:00
SNIK 14,471629.1801,3093829.539,6/5/19 8:00
SNIK 14,471142.3014,3096555.684,6/5/19 9:00
SNIK 14,471150.5834,3096564.969,6/5/19 10:00
SNIK 14,471157.1173,3096583.343,6/5/19 11:00
SNIK 14,471148.9739,3096590.784,6/5/19 12:00
SNIK 14,471111.3186,3096592.758,6/5/19 13:00
SNIK 14,471126.1121,3096611.111,6/5/19 14:00
SNIK 14,471161.9717,3096557.52,6/5/19 15:00
SNIK 14,471167.0478,3096623.974,6/5/19 16:00
SNIK 14,471153.8325,3096566.734,6/5/19 17:00
SNIK 14,471129.2637,3096572.332,6/5/19 18:00
SNIK 14,471535.778,3095917.78,6/5/19 19:00
SNIK 14,471627.5343,3093840.62,6/6/19 7:00
SNIK 14,471627.5474,3093846.159,6/6/19 8:00
SNIK 14,471093.2349,3096596.457,6/6/19 10:00
SNIK 14,471142.3326,3096568.645,6/6/19 12:00
SNIK 14,471147.2445,3096566.75,6/6/19 13:00
SNIK 14,471148.9251,3096570.512,6/6/19 14:00
SNIK 14,471166.9369,3096577.78,6/6/19 15:00
SNIK 14,471130.9486,3096577.867,6/6/19 16:00
SNIK 14,471166.9193,3096570.469,6/6/19 17:00
SNIK 14,471478.6227,3093920.399,6/6/19 20:01
SNIK 14,470950.2498,3095046.044,6/7/19 7:00
SNIK 14,471132.6463,3096629.595,6/7/19 8:00
SNIK 14,471153.8283,3096564.962,6/7/19 9:00
SNIK 14,471091.6705,3096600.117,6/7/19 10:00
SNIK 14,471160.5137,3096605.49,6/7/19 11:00
SNIK 14,471130.9531,3096579.75,6/7/19 12:00
SNIK 14,471155.4999,3096564.958,6/7/19 13:00
SNIK 14,471468.3705,3096518.016,6/7/19 14:00
SNIK 14,471664.8456,3096440.007,6/7/19 15:00
SNIK 14,470808.4236,3096737.5,6/7/19 16:00
SNIK 14,471443.7969,3096521.73,6/7/19 17:00
SNIK 14,471502.939,3096582.517,6/7/19 18:00
SNIK 14,471470.5628,3094005.273,6/7/19 19:00
SNIK 14,471467.1112,3093918.543,6/7/19 20:00
SNIK 14,471155.712,3093254.631,6/8/19 8:00
SNIK 14,471151.0067,3095390.739,6/8/19 9:00
SNIK 14,471150.5789,3096563.086,6/8/19 10:00
SNIK 14,471170.2313,3096557.5,6/8/19 11:00
SNIK 14,471636.966,3096417.918,6/8/19 12:00
SNIK 14,471663.1348,3096423.395,6/8/19 13:00
SNIK 14,471412.3585,3096409.256,6/8/19 14:00
SNIK 14,471152.1655,3096568.621,6/8/19 15:00
SNIK 14,471463.4803,3096529.105,6/8/19 16:00
SNIK 14,471745.5511,3093838.459,6/8/19 18:00
SNIK 14,471463.3938,3092352.845,6/8/19 19:00
SNIK 14,471504.1051,3092223.584,6/8/19 20:01
SNIK 14,471686.2355,3092289.619,6/9/19 7:01
SNIK 14,471193.4221,3093271.157,6/9/19 8:00
SNIK 14,471006.3394,3096567.089,6/9/19 9:00
SNIK 14,471162.0071,3096572.253,6/9/19 10:00
SNIK 14,471129.2861,3096581.637,6/9/19 11:00
SNIK 14,471152.1567,3096564.966,6/9/19 12:00
SNIK 14,471140.7772,3096576.071,6/9/19 13:00
SNIK 14,471130.9531,3096579.75,6/9/19 14:00
SNIK 14,471163.6478,3096559.399,6/9/19 16:00
SNIK 14,471161.9539,3096550.098,6/9/19 17:00
SNIK 14,471464.0938,3094014.593,6/9/19 20:01
SNIK 14,471434.9948,3093523.482,6/10/19 9:00
SNIK 14,471137.4295,3096574.196,6/10/19 10:00
SNIK 14,470993.3645,3096609.659,6/10/19 11:00
SNIK 14,471456.9099,3096536.543,6/10/19 12:00
SNIK 14,471463.489,3096532.761,6/10/19 13:00
SNIK 14,471471.4002,3096427.505,6/10/19 14:00
SNIK 14,471409.0651,3096388.881,6/10/19 15:00
SNIK 14,471443.6609,3096464.57,6/10/19 16:00
SNIK 14,470936.03,3096646.686,6/10/19 17:00
SNIK 14,471567.3826,3094023.543,6/10/19 19:00
SNIK 14,471411.7069,3094070.106,6/10/19 20:00
SNIK 14,471168.8287,3093269.332,6/11/19 8:00
SNIK 14,471308.2022,3093970.654,6/11/19 9:00
SNIK 14,471145.8001,3096620.369,6/11/19 10:00
SNIK 14,471148.9294,3096572.285,6/11/19 12:00
SNIK 14,471397.5076,3096366.753,6/11/19 13:00
SNIK 14,471137.4295,3096574.196,6/11/19 14:00
SNIK 14,471399.1837,3096368.633,6/11/19 15:00
SNIK 14,471412.4464,3096446.144,6/11/19 16:00
SNIK 14,471165.3061,3096553.856,6/11/19 17:00
SNIK 14,471389.3375,3096363.117,6/11/19 18:00
SNIK 14,473168.147,3095925.099,6/11/19 19:00
SNIK 14,471452.6087,3094023.815,6/11/19 20:00
SNIK 14,471152.1609,3096566.738,6/12/19 7:00
SNIK 14,471458.5684,3096531,6/12/19 8:00
SNIK 14,471072.0494,3096618.664,6/12/19 9:07
SNIK 14,471134.26,3096605.553,6/12/19 10:00
SNIK 14,471190.0612,3096625.802,6/12/19 12:00
SNIK 14,471155.6372,3096622.118,6/12/19 13:00
SNIK 14,471409.0564,3096385.225,6/12/19 14:00
SNIK 14,471372.9869,3096392.733,6/12/19 15:00
